lexisOnTextAE-id	lexicalTextAE-span	lexisDic-id	Dic-id	PubMed-id	Registered	LastUpdated
lexisOnTextAE-id_1257	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32938496/spans/407-411	lexisDic-id_781	Dic-id_802	32938496	2021-09-01	2021-09-19
lexisOnTextAE-id_1258	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32938496/spans/477-483	lexisDic-id_322	Dic-id_322	32938496	2021-09-01	2021-09-19
lexisOnTextAE-id_1259	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32938496/spans/484-492	lexisDic-id_325	Dic-id_325	32938496	2021-09-01	2021-09-19
lexisOnTextAE-id_1260	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32938496/spans/502-521	lexisDic-id_782	Dic-id_803	32938496	2021-09-01	2021-09-19
lexisOnTextAE-id_1261	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32938496/spans/566-576	lexisDic-id_783	Dic-id_804	32938496	2021-09-01	2021-09-19
lexisOnTextAE-id_1262	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32938496/spans/581-586	lexisDic-id_323	Dic-id_323	32938496	2021-09-01	2021-09-19
lexisOnTextAE-id_1263	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32938496/spans/603-620	lexisDic-id_784	Dic-id_805	32938496	2021-09-01	2021-09-19
lexisOnTextAE-id_1264	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32938496/spans/625-644	lexisDic-id_785	Dic-id_806	32938496	2021-09-01	2021-09-19
lexisOnTextAE-id_1265	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32938496/spans/655-657	lexisDic-id_786	Dic-id_807	32938496	2021-09-01	2021-09-19
lexisOnTextAE-id_1266	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32938496/spans/657-658	lexisDic-id_155	Dic-id_155	32938496	2021-09-01	2021-09-19
lexisOnTextAE-id_1267	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32938496/spans/666-674	lexisDic-id_325	Dic-id_325	32938496	2021-09-01	2021-09-19
lexisOnTextAE-id_1268	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32938496/spans/675-683	lexisDic-id_334	Dic-id_334	32938496	2021-09-01	2021-09-19
lexisOnTextAE-id_1269	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32938496/spans/684-692	lexisDic-id_238	Dic-id_363	32938496	2021-09-01	2021-09-19
lexisOnTextAE-id_1270	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32938496/spans/637-644	lexisDic-id_787	Dic-id_808	32938496	2021-09-01	2021-09-19
lexisOnTextAE-id_1271	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32938496/spans/1167-1170	lexisDic-id_418	Dic-id_429	32938496	2021-09-01	2021-09-19
lexisOnTextAE-id_1272	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32938496/spans/1174-1193	lexisDic-id_782	Dic-id_803	32938496	2021-09-01	2021-09-19
lexisOnTextAE-id_1273	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32938496/spans/1200-1213	lexisDic-id_788	Dic-id_809	32938496	2021-09-01	2021-09-19
lexisOnTextAE-id_1274	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32938496/spans/1225-1251	lexisDic-id_789	Dic-id_810	32938496	2021-09-01	2021-09-19
lexisOnTextAE-id_1275	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32938496/spans/1280-1285	lexisDic-id_696	Dic-id_712	32938496	2021-09-01	2021-09-19
lexisOnTextAE-id_1276	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32938496/spans/1286-1297	lexisDic-id_790	Dic-id_811	32938496	2021-09-01	2021-09-19
lexisOnTextAE-id_1277	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32938496/spans/1301-1305	lexisDic-id_791	Dic-id_812	32938496	2021-09-01	2021-09-19
lexisOnTextAE-id_1278	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32938496/spans/1383-1398	lexisDic-id_792	Dic-id_813	32938496	2021-09-01	2021-09-19
lexisOnTextAE-id_1279	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32938496/spans/1422-1425	lexisDic-id_793	Dic-id_814	32938496	2021-09-01	2021-09-19
lexisOnTextAE-id_1280	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32938496/spans/1433-1442	lexisDic-id_256	Dic-id_256	32938496	2021-09-01	2021-09-19
lexisOnTextAE-id_1281	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32938496/spans/1446-1464	lexisDic-id_794	Dic-id_815	32938496	2021-09-01	2021-09-19
lexisOnTextAE-id_1282	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32938496/spans/1503-1509	lexisDic-id_795	Dic-id_816	32938496	2021-09-01	2021-09-19
lexisOnTextAE-id_1283	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32938496/spans/1510-1519	lexisDic-id_256	Dic-id_256	32938496	2021-09-01	2021-09-19
lexisOnTextAE-id_1284	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32938496/spans/1560-1574	lexisDic-id_796	Dic-id_817	32938496	2021-09-01	2021-09-19
lexisOnTextAE-id_1285	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32938496/spans/1581-1590	lexisDic-id_797	Dic-id_818	32938496	2021-09-01	2021-09-19
lexisOnTextAE-id_1286	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32938496/spans/1597-1612	lexisDic-id_792	Dic-id_813	32938496	2021-09-01	2021-09-19
lexisOnTextAE-id_1287	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32938496/spans/2213-2225	lexisDic-id_798	Dic-id_819	32938496	2021-09-01	2021-09-19
lexisOnTextAE-id_1288	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32938496/spans/2226-2234	lexisDic-id_238	Dic-id_363	32938496	2021-09-01	2021-09-19
lexisOnTextAE-id_1289	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32938496/spans/2239-2250	lexisDic-id_799	Dic-id_820	32938496	2021-09-01	2021-09-19
lexisOnTextAE-id_1290	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32938496/spans/2251-2263	lexisDic-id_496	Dic-id_511	32938496	2021-09-01	2021-09-19
lexisOnTextAE-id_1291	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32938496/spans/2270-2276	lexisDic-id_322	Dic-id_322	32938496	2021-09-01	2021-09-19
lexisOnTextAE-id_1292	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32938496/spans/2277-2285	lexisDic-id_325	Dic-id_325	32938496	2021-09-01	2021-09-19
lexisOnTextAE-id_1293	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32938496/spans/2304-2310	lexisDic-id_514	Dic-id_529	32938496	2021-09-01	2021-09-19
lexisOnTextAE-id_1294	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32938496/spans/2325-2337	lexisDic-id_800	Dic-id_821	32938496	2021-09-01	2021-09-19
lexisOnTextAE-id_1295	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32938496/spans/2350-2371	lexisDic-id_801	Dic-id_822	32938496	2021-09-01	2021-09-19
lexisOnTextAE-id_1296	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32938496/spans/2386-2391	lexisDic-id_802	Dic-id_823	32938496	2021-09-01	2021-09-19
lexisOnTextAE-id_1297	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32938496/spans/2392-2400	lexisDic-id_803	Dic-id_824	32938496	2021-09-01	2021-09-19
lexisOnTextAE-id_1298	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32938496/spans/2413-2417	lexisDic-id_804	Dic-id_825	32938496	2021-09-01	2021-09-19
lexisOnTextAE-id_1299	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32938496/spans/2418-2422	lexisDic-id_805	Dic-id_826	32938496	2021-09-01	2021-09-19
lexisOnTextAE-id_1300	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32938496/spans/2422-2423	lexisDic-id_155	Dic-id_155	32938496	2021-09-01	2021-09-19
lexisOnTextAE-id_1301	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32938496/spans/2450-2469	lexisDic-id_806	Dic-id_827	32938496	2021-09-01	2021-09-19
lexisOnTextAE-id_1302	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32938496/spans/2471-2479	lexisDic-id_238	Dic-id_363	32938496	2021-09-01	2021-09-19
lexisOnTextAE-id_1303	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32938496/spans/2531-2535	lexisDic-id_781	Dic-id_802	32938496	2021-09-01	2021-09-19
lexisOnTextAE-id_1304	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32938496/spans/2536-2540	lexisDic-id_807	Dic-id_828	32938496	2021-09-01	2021-09-19
lexisOnTextAE-id_1305	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32938496/spans/2541-2546	lexisDic-id_808	Dic-id_829	32938496	2021-09-01	2021-09-19
lexisOnTextAE-id_1306	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32938496/spans/2550-2557	lexisDic-id_684	Dic-id_699	32938496	2021-09-01	2021-09-19
lexisOnTextAE-id_1307	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32938496/spans/2558-2562	lexisDic-id_809	Dic-id_830	32938496	2021-09-01	2021-09-19
lexisOnTextAE-id_1308	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32938496/spans/2563-2569	lexisDic-id_810	Dic-id_831	32938496	2021-09-01	2021-09-19
lexisOnTextAE-id_1309	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32938496/spans/2590-2601	lexisDic-id_811	Dic-id_832	32938496	2021-09-01	2021-09-19
lexisOnTextAE-id_1310	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32938496/spans/2602-2611	lexisDic-id_812	Dic-id_833	32938496	2021-09-01	2021-09-19
lexisOnTextAE-id_1311	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32938496/spans/2615-2627	lexisDic-id_813	Dic-id_834	32938496	2021-09-01	2021-09-19
lexisOnTextAE-id_1312	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32938496/spans/2674-2680	lexisDic-id_814	Dic-id_835	32938496	2021-09-01	2021-09-19
lexisOnTextAE-id_1313	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32938496/spans/2682-2685	lexisDic-id_815	Dic-id_836	32938496	2021-09-01	2021-09-19
lexisOnTextAE-id_1314	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32938496/spans/2687-2690	lexisDic-id_816	Dic-id_837	32938496	2021-09-01	2021-09-19
lexisOnTextAE-id_1315	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32938496/spans/2692-2697	lexisDic-id_817	Dic-id_838	32938496	2021-09-01	2021-09-19
lexisOnTextAE-id_1316	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32938496/spans/2698-2706	lexisDic-id_818	Dic-id_839	32938496	2021-09-01	2021-09-19
lexisOnTextAE-id_1317	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32938496/spans/2708-2719	lexisDic-id_819	Dic-id_840	32938496	2021-09-01	2021-09-19
lexisOnTextAE-id_1318	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32938496/spans/2724-2731	lexisDic-id_684	Dic-id_699	32938496	2021-09-01	2021-09-19
lexisOnTextAE-id_1319	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32847856/spans/136-160	lexisDic-id_427	Dic-id_440	32847856	2021-09-01	2021-09-19
lexisOnTextAE-id_1320	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32847856/spans/162-170	lexisDic-id_325	Dic-id_325	32847856	2021-09-01	2021-09-19
lexisOnTextAE-id_1321	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32847856/spans/172-180	lexisDic-id_342	Dic-id_342	32847856	2021-09-01	2021-09-19
lexisOnTextAE-id_1322	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32847856/spans/192-203	lexisDic-id_820	Dic-id_841	32847856	2021-09-01	2021-09-19
lexisOnTextAE-id_1323	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32847856/spans/204-214	lexisDic-id_304	Dic-id_304	32847856	2021-09-01	2021-09-19
lexisOnTextAE-id_1324	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32847856/spans/219-227	lexisDic-id_821	Dic-id_842	32847856	2021-09-01	2021-09-19
lexisOnTextAE-id_1325	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32847856/spans/228-234	lexisDic-id_159	Dic-id_159	32847856	2021-09-01	2021-09-19
lexisOnTextAE-id_1326	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32847856/spans/236-283	lexisDic-id_343	Dic-id_343	32847856	2021-09-01	2021-09-19
lexisOnTextAE-id_1327	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32847856/spans/285-295	lexisDic-id_288	Dic-id_288	32847856	2021-09-01	2021-09-19
lexisOnTextAE-id_1328	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32847856/spans/323-331	lexisDic-id_325	Dic-id_325	32847856	2021-09-01	2021-09-19
lexisOnTextAE-id_1329	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32847856/spans/371-400	lexisDic-id_822	Dic-id_843	32847856	2021-09-01	2021-09-19
lexisOnTextAE-id_1330	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32847856/spans/402-416	lexisDic-id_823	Dic-id_844	32847856	2021-09-01	2021-09-19
lexisOnTextAE-id_1331	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32847856/spans/444-464	lexisDic-id_824	Dic-id_845	32847856	2021-09-01	2021-09-19
lexisOnTextAE-id_1332	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32847856/spans/466-483	lexisDic-id_825	Dic-id_846	32847856	2021-09-01	2021-09-19
lexisOnTextAE-id_1333	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32847856/spans/671-675	lexisDic-id_826	Dic-id_847	32847856	2021-09-01	2021-09-19
lexisOnTextAE-id_1334	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32847856/spans/671-675	lexisDic-id_827	Dic-id_848	32847856	2021-09-01	2021-09-19
lexisOnTextAE-id_1335	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32847856/spans/671-675	lexisDic-id_828	Dic-id_849	32847856	2021-09-01	2021-09-19
lexisOnTextAE-id_1336	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32847856/spans/671-675	lexisDic-id_829	Dic-id_850	32847856	2021-09-01	2021-09-19
lexisOnTextAE-id_1337	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32847856/spans/671-675	lexisDic-id_830	Dic-id_851	32847856	2021-09-01	2021-09-19
lexisOnTextAE-id_1338	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32847856/spans/671-675	lexisDic-id_831	Dic-id_852	32847856	2021-09-01	2021-09-19
lexisOnTextAE-id_1339	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32847856/spans/671-675	lexisDic-id_832	Dic-id_853	32847856	2021-09-01	2021-09-19
lexisOnTextAE-id_1340	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32847856/spans/671-675	lexisDic-id_833	Dic-id_854	32847856	2021-09-01	2021-09-19
lexisOnTextAE-id_1341	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32847856/spans/671-675	lexisDic-id_834	Dic-id_855	32847856	2021-09-01	2021-09-19
lexisOnTextAE-id_1342	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32847856/spans/705-713	lexisDic-id_835	Dic-id_856	32847856	2021-09-01	2021-09-19
lexisOnTextAE-id_1343	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32847856/spans/718-730	lexisDic-id_836	Dic-id_857	32847856	2021-09-01	2021-09-19
lexisOnTextAE-id_1344	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32847856/spans/723-730	lexisDic-id_837	Dic-id_858	32847856	2021-09-01	2021-09-19
lexisOnTextAE-id_1345	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32847856/spans/742-748	lexisDic-id_838	Dic-id_859	32847856	2021-09-01	2021-09-19
lexisOnTextAE-id_1346	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32847856/spans/750-756	lexisDic-id_839	Dic-id_860	32847856	2021-09-01	2021-09-19
lexisOnTextAE-id_1347	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32847856/spans/758-764	lexisDic-id_840	Dic-id_861	32847856	2021-09-01	2021-09-19
lexisOnTextAE-id_1348	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32847856/spans/766-771	lexisDic-id_841	Dic-id_862	32847856	2021-09-01	2021-09-19
lexisOnTextAE-id_1349	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32847856/spans/773-778	lexisDic-id_842	Dic-id_863	32847856	2021-09-01	2021-09-19
lexisOnTextAE-id_1350	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32847856/spans/780-784	lexisDic-id_291	Dic-id_291	32847856	2021-09-01	2021-09-19
lexisOnTextAE-id_1351	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32847856/spans/786-793	lexisDic-id_843	Dic-id_864	32847856	2021-09-01	2021-09-19
lexisOnTextAE-id_1352	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32847856/spans/798-807	lexisDic-id_54	Dic-id_54	32847856	2021-09-01	2021-09-19
lexisOnTextAE-id_1353	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32847856/spans/830-840	lexisDic-id_844	Dic-id_865	32847856	2021-09-01	2021-09-19
lexisOnTextAE-id_1354	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32847856/spans/844-854	lexisDic-id_288	Dic-id_288	32847856	2021-09-01	2021-09-19
lexisOnTextAE-id_1355	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32847856/spans/903-909	lexisDic-id_845	Dic-id_866	32847856	2021-09-01	2021-09-19
lexisOnTextAE-id_1356	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32847856/spans/914-920	lexisDic-id_846	Dic-id_867	32847856	2021-09-01	2021-09-19
lexisOnTextAE-id_1357	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32847856/spans/950-958	lexisDic-id_847	Dic-id_868	32847856	2021-09-01	2021-09-19
lexisOnTextAE-id_1358	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32847856/spans/963-966	lexisDic-id_344	Dic-id_344	32847856	2021-09-01	2021-09-19
lexisOnTextAE-id_1359	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32847856/spans/967-980	lexisDic-id_848	Dic-id_869	32847856	2021-09-01	2021-09-19
lexisOnTextAE-id_1360	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32847856/spans/982-999	lexisDic-id_825	Dic-id_846	32847856	2021-09-01	2021-09-19
lexisOnTextAE-id_1361	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32847856/spans/1004-1018	lexisDic-id_823	Dic-id_844	32847856	2021-09-01	2021-09-19
lexisOnTextAE-id_1362	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32847856/spans/1052-1057	lexisDic-id_41	Dic-id_41	32847856	2021-09-01	2021-09-19
lexisOnTextAE-id_1363	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32847856/spans/1058-1062	lexisDic-id_600	Dic-id_617	32847856	2021-09-01	2021-09-19
lexisOnTextAE-id_1364	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32847856/spans/1079-1085	lexisDic-id_849	Dic-id_870	32847856	2021-09-01	2021-09-19
lexisOnTextAE-id_1365	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32847856/spans/1086-1090	lexisDic-id_834	Dic-id_855	32847856	2021-09-01	2021-09-19
lexisOnTextAE-id_1366	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32847856/spans/1105-1115	lexisDic-id_844	Dic-id_865	32847856	2021-09-01	2021-09-19
lexisOnTextAE-id_1367	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32847856/spans/1137-1146	lexisDic-id_850	Dic-id_871	32847856	2021-09-01	2021-09-19
lexisOnTextAE-id_1368	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32847856/spans/1150-1163	lexisDic-id_851	Dic-id_872	32847856	2021-09-01	2021-09-19
lexisOnTextAE-id_1369	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32847856/spans/1169-1175	lexisDic-id_397	Dic-id_408	32847856	2021-09-01	2021-09-19
lexisOnTextAE-id_1370	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32847856/spans/1176-1189	lexisDic-id_852	Dic-id_873	32847856	2021-09-01	2021-09-19
lexisOnTextAE-id_1371	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32847856/spans/1235-1242	lexisDic-id_853	Dic-id_874	32847856	2021-09-01	2021-09-19
lexisOnTextAE-id_1372	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32847856/spans/1291-1295	lexisDic-id_854	Dic-id_875	32847856	2021-09-01	2021-09-19
lexisOnTextAE-id_1373	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32847856/spans/1305-1318	lexisDic-id_848	Dic-id_869	32847856	2021-09-01	2021-09-19
lexisOnTextAE-id_1374	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32847856/spans/1602-1618	lexisDic-id_855	Dic-id_876	32847856	2021-09-01	2021-09-19
lexisOnTextAE-id_1375	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32847856/spans/1677-1684	lexisDic-id_856	Dic-id_877	32847856	2021-09-01	2021-09-19
lexisOnTextAE-id_1376	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32847856/spans/1690-1700	lexisDic-id_288	Dic-id_288	32847856	2021-09-01	2021-09-19
lexisOnTextAE-id_1377	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32847856/spans/1716-1733	lexisDic-id_857	Dic-id_878	32847856	2021-09-01	2021-09-19
lexisOnTextAE-id_1378	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32847856/spans/1745-1754	lexisDic-id_850	Dic-id_871	32847856	2021-09-01	2021-09-19
lexisOnTextAE-id_1379	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32847856/spans/1760-1766	lexisDic-id_397	Dic-id_408	32847856	2021-09-01	2021-09-19
lexisOnTextAE-id_1380	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32847856/spans/1767-1780	lexisDic-id_852	Dic-id_873	32847856	2021-09-01	2021-09-19
lexisOnTextAE-id_1381	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33173837/spans/89-99	lexisDic-id_288	Dic-id_288	33173837	2021-09-01	2021-09-19
lexisOnTextAE-id_1382	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33173837/spans/128-143	lexisDic-id_858	Dic-id_879	33173837	2021-09-01	2021-09-19
lexisOnTextAE-id_1383	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33173837/spans/166-185	lexisDic-id_859	Dic-id_880	33173837	2021-09-01	2021-09-19
lexisOnTextAE-id_1384	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33173837/spans/189-195	lexisDic-id_397	Dic-id_408	33173837	2021-09-01	2021-09-19
lexisOnTextAE-id_1385	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33173837/spans/210-218	lexisDic-id_342	Dic-id_342	33173837	2021-09-01	2021-09-19
lexisOnTextAE-id_1386	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33173837/spans/222-226	lexisDic-id_105	Dic-id_105	33173837	2021-09-01	2021-09-19
lexisOnTextAE-id_1387	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33173837/spans/228-233	lexisDic-id_860	Dic-id_881	33173837	2021-09-01	2021-09-19
lexisOnTextAE-id_1388	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33173837/spans/275-283	lexisDic-id_325	Dic-id_325	33173837	2021-09-01	2021-09-19
lexisOnTextAE-id_1389	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33173837/spans/305-321	lexisDic-id_861	Dic-id_882	33173837	2021-09-01	2021-09-19
lexisOnTextAE-id_1390	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33173837/spans/348-356	lexisDic-id_325	Dic-id_325	33173837	2021-09-01	2021-09-19
lexisOnTextAE-id_1391	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33173837/spans/359-375	lexisDic-id_346	Dic-id_346	33173837	2021-09-01	2021-09-19
lexisOnTextAE-id_1392	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33173837/spans/387-392	lexisDic-id_860	Dic-id_881	33173837	2021-09-01	2021-09-19
