lexisGroup-id	lexisOnTextAE-id	Registered	LastUpdated
lexisGroup-id_450	lexisOnTextAE-id_2899	2021-09-26	
lexisGroup-id_450	lexisOnTextAE-id_2904	2021-09-26	
lexisGroup-id_450	lexisOnTextAE-id_2905	2021-09-26	
lexisGroup-id_450	lexisOnTextAE-id_2906	2021-09-26	
lexisGroup-id_450	lexisOnTextAE-id_2907	2021-09-26	
lexisGroup-id_451	lexisOnTextAE-id_2896	2021-09-26	
lexisGroup-id_451	lexisOnTextAE-id_2900	2021-09-26	
lexisGroup-id_451	lexisOnTextAE-id_2904	2021-09-26	
lexisGroup-id_451	lexisOnTextAE-id_2905	2021-09-26	
lexisGroup-id_451	lexisOnTextAE-id_2906	2021-09-26	
lexisGroup-id_451	lexisOnTextAE-id_2907	2021-09-26	
lexisGroup-id_452	lexisOnTextAE-id_2896	2021-09-26	
lexisGroup-id_452	lexisOnTextAE-id_2901	2021-09-26	
lexisGroup-id_452	lexisOnTextAE-id_2904	2021-09-26	
lexisGroup-id_452	lexisOnTextAE-id_2905	2021-09-26	
lexisGroup-id_452	lexisOnTextAE-id_2906	2021-09-26	
lexisGroup-id_452	lexisOnTextAE-id_2907	2021-09-26	
lexisGroup-id_453	lexisOnTextAE-id_2896	2021-09-26	
lexisGroup-id_453	lexisOnTextAE-id_2902	2021-09-26	
lexisGroup-id_453	lexisOnTextAE-id_2903	2021-09-26	
lexisGroup-id_453	lexisOnTextAE-id_2904	2021-09-26	
lexisGroup-id_453	lexisOnTextAE-id_2905	2021-09-26	
lexisGroup-id_453	lexisOnTextAE-id_2906	2021-09-26	
lexisGroup-id_453	lexisOnTextAE-id_2907	2021-09-26	
lexisGroup-id_454	lexisOnTextAE-id_2896	2021-09-26	
lexisGroup-id_454	lexisOnTextAE-id_2903	2021-09-26	
lexisGroup-id_454	lexisOnTextAE-id_2904	2021-09-26	
lexisGroup-id_454	lexisOnTextAE-id_2905	2021-09-26	
lexisGroup-id_454	lexisOnTextAE-id_2906	2021-09-26	
lexisGroup-id_454	lexisOnTextAE-id_2907	2021-09-26	
lexisGroup-id_455	lexisOnTextAE-id_2908	2021-09-26	
lexisGroup-id_455	lexisOnTextAE-id_2909	2021-09-26	
lexisGroup-id_455	lexisOnTextAE-id_2910	2021-09-26	
lexisGroup-id_455	lexisOnTextAE-id_2911	2021-09-26	
lexisGroup-id_455	lexisOnTextAE-id_2912	2021-09-26	
lexisGroup-id_455	lexisOnTextAE-id_2913	2021-09-26	
lexisGroup-id_455	lexisOnTextAE-id_2914	2021-09-26	
lexisGroup-id_456	lexisOnTextAE-id_2915	2021-09-26	
lexisGroup-id_456	lexisOnTextAE-id_2916	2021-09-26	
lexisGroup-id_456	lexisOnTextAE-id_2917	2021-09-26	
lexisGroup-id_456	lexisOnTextAE-id_2918	2021-09-26	
lexisGroup-id_456	lexisOnTextAE-id_2919	2021-09-26	
lexisGroup-id_456	lexisOnTextAE-id_2920	2021-09-26	
lexisGroup-id_457	lexisOnTextAE-id_2921	2021-09-26	
lexisGroup-id_457	lexisOnTextAE-id_2922	2021-09-26	
lexisGroup-id_457	lexisOnTextAE-id_2923	2021-09-26	
lexisGroup-id_457	lexisOnTextAE-id_2924	2021-09-26	
lexisGroup-id_457	lexisOnTextAE-id_2925	2021-09-26	
lexisGroup-id_457	lexisOnTextAE-id_2926	2021-09-26	
lexisGroup-id_457	lexisOnTextAE-id_2927	2021-09-26	
lexisGroup-id_457	lexisOnTextAE-id_2928	2021-09-26	
lexisGroup-id_457	lexisOnTextAE-id_2929	2021-09-26	
lexisGroup-id_457	lexisOnTextAE-id_2930	2021-09-26	
lexisGroup-id_458	lexisOnTextAE-id_2931	2021-09-26	
lexisGroup-id_458	lexisOnTextAE-id_2932	2021-09-26	
lexisGroup-id_458	lexisOnTextAE-id_2933	2021-09-26	
lexisGroup-id_458	lexisOnTextAE-id_2934	2021-09-26	
lexisGroup-id_458	lexisOnTextAE-id_2935	2021-09-26	
lexisGroup-id_458	lexisOnTextAE-id_2936	2021-09-26	
lexisGroup-id_458	lexisOnTextAE-id_2937	2021-09-26	
lexisGroup-id_458	lexisOnTextAE-id_2938	2021-09-26	
lexisGroup-id_458	lexisOnTextAE-id_2939	2021-09-26	
lexisGroup-id_458	lexisOnTextAE-id_2940	2021-09-26	
lexisGroup-id_458	lexisOnTextAE-id_2941	2021-09-26	
lexisGroup-id_458	lexisOnTextAE-id_2942	2021-09-26	
lexisGroup-id_458	lexisOnTextAE-id_2943	2021-09-26	
lexisGroup-id_458	lexisOnTextAE-id_2944	2021-09-26	
lexisGroup-id_458	lexisOnTextAE-id_2945	2021-09-26	
lexisGroup-id_458	lexisOnTextAE-id_2946	2021-09-26	
lexisGroup-id_458	lexisOnTextAE-id_2947	2021-09-26	
lexisGroup-id_459	lexisOnTextAE-id_2931	2021-09-26	
lexisGroup-id_459	lexisOnTextAE-id_2932	2021-09-26	
lexisGroup-id_459	lexisOnTextAE-id_2933	2021-09-26	
lexisGroup-id_459	lexisOnTextAE-id_2934	2021-09-26	
lexisGroup-id_459	lexisOnTextAE-id_2935	2021-09-26	
lexisGroup-id_459	lexisOnTextAE-id_2936	2021-09-26	
lexisGroup-id_459	lexisOnTextAE-id_2937	2021-09-26	
lexisGroup-id_459	lexisOnTextAE-id_2938	2021-09-26	
lexisGroup-id_459	lexisOnTextAE-id_2939	2021-09-26	
lexisGroup-id_459	lexisOnTextAE-id_2940	2021-09-26	
lexisGroup-id_459	lexisOnTextAE-id_2941	2021-09-26	
lexisGroup-id_459	lexisOnTextAE-id_2942	2021-09-26	
lexisGroup-id_460	lexisOnTextAE-id_2933	2021-09-26	
lexisGroup-id_460	lexisOnTextAE-id_2943	2021-09-26	
lexisGroup-id_460	lexisOnTextAE-id_2944	2021-09-26	
lexisGroup-id_460	lexisOnTextAE-id_2945	2021-09-26	
lexisGroup-id_460	lexisOnTextAE-id_2946	2021-09-26	
lexisGroup-id_460	lexisOnTextAE-id_2947	2021-09-26	
lexisGroup-id_461	lexisOnTextAE-id_400	2021-09-26	
lexisGroup-id_462	lexisOnTextAE-id_404	2021-09-26	
lexisGroup-id_463	lexisOnTextAE-id_405	2021-09-26	
lexisGroup-id_464	lexisOnTextAE-id_400	2021-09-26	
lexisGroup-id_464	lexisOnTextAE-id_404	2021-09-26	
lexisGroup-id_464	lexisOnTextAE-id_405	2021-09-26	
lexisGroup-id_465	lexisOnTextAE-id_412	2021-09-26	
lexisGroup-id_465	lexisOnTextAE-id_413	2021-09-26	
lexisGroup-id_466	lexisOnTextAE-id_414	2021-09-26	
lexisGroup-id_466	lexisOnTextAE-id_415	2021-09-26	
lexisGroup-id_466	lexisOnTextAE-id_416	2021-09-26	
lexisGroup-id_466	lexisOnTextAE-id_417	2021-09-26	
lexisGroup-id_467	lexisOnTextAE-id_418	2021-09-26	
lexisGroup-id_467	lexisOnTextAE-id_419	2021-09-26	
lexisGroup-id_467	lexisOnTextAE-id_420	2021-09-26	
lexisGroup-id_468	lexisOnTextAE-id_920	2021-09-26	
lexisGroup-id_469	lexisOnTextAE-id_927	2021-09-26	
lexisGroup-id_470	lexisOnTextAE-id_2948	2021-09-26	
lexisGroup-id_470	lexisOnTextAE-id_2949	2021-09-26	
lexisGroup-id_470	lexisOnTextAE-id_2950	2021-09-26	
lexisGroup-id_470	lexisOnTextAE-id_2951	2021-09-26	
lexisGroup-id_470	lexisOnTextAE-id_2952	2021-09-26	
lexisGroup-id_470	lexisOnTextAE-id_2953	2021-09-26	
lexisGroup-id_470	lexisOnTextAE-id_2954	2021-09-26	
lexisGroup-id_470	lexisOnTextAE-id_2955	2021-09-26	
lexisGroup-id_470	lexisOnTextAE-id_2956	2021-09-26	
lexisGroup-id_470	lexisOnTextAE-id_2957	2021-09-26	
lexisGroup-id_470	lexisOnTextAE-id_2958	2021-09-26	
lexisGroup-id_470	lexisOnTextAE-id_2959	2021-09-26	
lexisGroup-id_470	lexisOnTextAE-id_2960	2021-09-26	
lexisGroup-id_471	lexisOnTextAE-id_2948	2021-09-26	
lexisGroup-id_471	lexisOnTextAE-id_2949	2021-09-26	
lexisGroup-id_472	lexisOnTextAE-id_2948	2021-09-26	
lexisGroup-id_472	lexisOnTextAE-id_2950	2021-09-26	
lexisGroup-id_473	lexisOnTextAE-id_2948	2021-09-26	
lexisGroup-id_473	lexisOnTextAE-id_2951	2021-09-26	
lexisGroup-id_474	lexisOnTextAE-id_2948	2021-09-26	
lexisGroup-id_474	lexisOnTextAE-id_2952	2021-09-26	
lexisGroup-id_475	lexisOnTextAE-id_2948	2021-09-26	
lexisGroup-id_475	lexisOnTextAE-id_2953	2021-09-26	
lexisGroup-id_476	lexisOnTextAE-id_2948	2021-09-26	
lexisGroup-id_476	lexisOnTextAE-id_2954	2021-09-26	
lexisGroup-id_477	lexisOnTextAE-id_2948	2021-09-26	
lexisGroup-id_477	lexisOnTextAE-id_2955	2021-09-26	
lexisGroup-id_478	lexisOnTextAE-id_2948	2021-09-26	
lexisGroup-id_478	lexisOnTextAE-id_2956	2021-09-26	
lexisGroup-id_478	lexisOnTextAE-id_2957	2021-09-26	
lexisGroup-id_479	lexisOnTextAE-id_2958	2021-09-26	
lexisGroup-id_479	lexisOnTextAE-id_2959	2021-09-26	
lexisGroup-id_479	lexisOnTextAE-id_2960	2021-09-26	
lexisGroup-id_480	lexisOnTextAE-id_2961	2021-09-26	
lexisGroup-id_480	lexisOnTextAE-id_2962	2021-09-26	
lexisGroup-id_480	lexisOnTextAE-id_2963	2021-09-26	
lexisGroup-id_480	lexisOnTextAE-id_2964	2021-09-26	
lexisGroup-id_480	lexisOnTextAE-id_2965	2021-09-26	
lexisGroup-id_480	lexisOnTextAE-id_2966	2021-09-26	
lexisGroup-id_480	lexisOnTextAE-id_2967	2021-09-26	
lexisGroup-id_480	lexisOnTextAE-id_2968	2021-09-26	
lexisGroup-id_480	lexisOnTextAE-id_2969	2021-09-26	
lexisGroup-id_481	lexisOnTextAE-id_2970	2021-09-26	
lexisGroup-id_481	lexisOnTextAE-id_2971	2021-09-26	
lexisGroup-id_481	lexisOnTextAE-id_2972	2021-09-26	
lexisGroup-id_481	lexisOnTextAE-id_2973	2021-09-26	
lexisGroup-id_481	lexisOnTextAE-id_2974	2021-09-26	
lexisGroup-id_481	lexisOnTextAE-id_2975	2021-09-26	
lexisGroup-id_481	lexisOnTextAE-id_2976	2021-09-26	
lexisGroup-id_482	lexisOnTextAE-id_2977	2021-09-26	
lexisGroup-id_482	lexisOnTextAE-id_2978	2021-09-26	
lexisGroup-id_482	lexisOnTextAE-id_2979	2021-09-26	
lexisGroup-id_482	lexisOnTextAE-id_2980	2021-09-26	
lexisGroup-id_482	lexisOnTextAE-id_2981	2021-09-26	
lexisGroup-id_483	lexisOnTextAE-id_2982	2021-09-26	
lexisGroup-id_483	lexisOnTextAE-id_2983	2021-09-26	
lexisGroup-id_483	lexisOnTextAE-id_2984	2021-09-26	
lexisGroup-id_483	lexisOnTextAE-id_2985	2021-09-26	
lexisGroup-id_483	lexisOnTextAE-id_2986	2021-09-26	
lexisGroup-id_484	lexisOnTextAE-id_2987	2021-09-26	
lexisGroup-id_484	lexisOnTextAE-id_2988	2021-09-26	
lexisGroup-id_484	lexisOnTextAE-id_2989	2021-09-26	
lexisGroup-id_484	lexisOnTextAE-id_2990	2021-09-26	
lexisGroup-id_485	lexisOnTextAE-id_2991	2021-09-26	
lexisGroup-id_485	lexisOnTextAE-id_2992	2021-09-26	
lexisGroup-id_485	lexisOnTextAE-id_2993	2021-09-26	
lexisGroup-id_485	lexisOnTextAE-id_2994	2021-09-26	
lexisGroup-id_485	lexisOnTextAE-id_2995	2021-09-26	
lexisGroup-id_485	lexisOnTextAE-id_2996	2021-09-26	
lexisGroup-id_485	lexisOnTextAE-id_2997	2021-09-26	
lexisGroup-id_485	lexisOnTextAE-id_2998	2021-09-26	
lexisGroup-id_485	lexisOnTextAE-id_2999	2021-09-26	
lexisGroup-id_485	lexisOnTextAE-id_3000	2021-09-26	
lexisGroup-id_485	lexisOnTextAE-id_3001	2021-09-26	
lexisGroup-id_485	lexisOnTextAE-id_3002	2021-09-26	
lexisGroup-id_485	lexisOnTextAE-id_3003	2021-09-26	
lexisGroup-id_485	lexisOnTextAE-id_3004	2021-09-26	
lexisGroup-id_485	lexisOnTextAE-id_3005	2021-09-26	
lexisGroup-id_485	lexisOnTextAE-id_3006	2021-09-26	
lexisGroup-id_485	lexisOnTextAE-id_3007	2021-09-26	
lexisGroup-id_485	lexisOnTextAE-id_3008	2021-09-26	
lexisGroup-id_485	lexisOnTextAE-id_3009	2021-09-26	
lexisGroup-id_485	lexisOnTextAE-id_3010	2021-09-26	
lexisGroup-id_485	lexisOnTextAE-id_3011	2021-09-26	
lexisGroup-id_485	lexisOnTextAE-id_3012	2021-09-26	
lexisGroup-id_485	lexisOnTextAE-id_3013	2021-09-26	
lexisGroup-id_485	lexisOnTextAE-id_3014	2021-09-26	
lexisGroup-id_485	lexisOnTextAE-id_3015	2021-09-26	
lexisGroup-id_485	lexisOnTextAE-id_3016	2021-09-26	
lexisGroup-id_485	lexisOnTextAE-id_3017	2021-09-26	
lexisGroup-id_485	lexisOnTextAE-id_3018	2021-09-26	
lexisGroup-id_485	lexisOnTextAE-id_3019	2021-09-26	
lexisGroup-id_485	lexisOnTextAE-id_3020	2021-09-26	
lexisGroup-id_486	lexisOnTextAE-id_3004	2021-09-26	
lexisGroup-id_486	lexisOnTextAE-id_2991	2021-09-26	2021-09-29
lexisGroup-id_486	lexisOnTextAE-id_3006	2021-09-26	
lexisGroup-id_486	lexisOnTextAE-id_3007	2021-09-26	
lexisGroup-id_486	lexisOnTextAE-id_3008	2021-09-26	
lexisGroup-id_487	lexisOnTextAE-id_2991	2021-09-26	
lexisGroup-id_487	lexisOnTextAE-id_3003	2021-09-26	
lexisGroup-id_487	lexisOnTextAE-id_3006	2021-09-26	
lexisGroup-id_487	lexisOnTextAE-id_3007	2021-09-26	
lexisGroup-id_487	lexisOnTextAE-id_3009	2021-09-26	
lexisGroup-id_488	lexisOnTextAE-id_2991	2021-09-26	
lexisGroup-id_488	lexisOnTextAE-id_3002	2021-09-26	
lexisGroup-id_488	lexisOnTextAE-id_3006	2021-09-26	
lexisGroup-id_488	lexisOnTextAE-id_3007	2021-09-26	
lexisGroup-id_488	lexisOnTextAE-id_3010	2021-09-26	
lexisGroup-id_489	lexisOnTextAE-id_2991	2021-09-26	
lexisGroup-id_489	lexisOnTextAE-id_3001	2021-09-26	
lexisGroup-id_489	lexisOnTextAE-id_3006	2021-09-26	
lexisGroup-id_489	lexisOnTextAE-id_3007	2021-09-26	
lexisGroup-id_489	lexisOnTextAE-id_3011	2021-09-26	
lexisGroup-id_490	lexisOnTextAE-id_2991	2021-09-26	
lexisGroup-id_490	lexisOnTextAE-id_2993	2021-09-26	
lexisGroup-id_490	lexisOnTextAE-id_3006	2021-09-26	
lexisGroup-id_490	lexisOnTextAE-id_3007	2021-09-26	
lexisGroup-id_490	lexisOnTextAE-id_3019	2021-09-26	
lexisGroup-id_491	lexisOnTextAE-id_2991	2021-09-26	
lexisGroup-id_491	lexisOnTextAE-id_3000	2021-09-26	
lexisGroup-id_491	lexisOnTextAE-id_3006	2021-09-26	
lexisGroup-id_491	lexisOnTextAE-id_3007	2021-09-26	
lexisGroup-id_491	lexisOnTextAE-id_3012	2021-09-26	
lexisGroup-id_492	lexisOnTextAE-id_2991	2021-09-26	
lexisGroup-id_492	lexisOnTextAE-id_3005	2021-09-26	
lexisGroup-id_492	lexisOnTextAE-id_3006	2021-09-26	
lexisGroup-id_492	lexisOnTextAE-id_3007	2021-09-26	
lexisGroup-id_492	lexisOnTextAE-id_3013	2021-09-26	
lexisGroup-id_493	lexisOnTextAE-id_2991	2021-09-26	
lexisGroup-id_493	lexisOnTextAE-id_2998	2021-09-26	
lexisGroup-id_493	lexisOnTextAE-id_2999	2021-09-26	
lexisGroup-id_493	lexisOnTextAE-id_3006	2021-09-26	
lexisGroup-id_493	lexisOnTextAE-id_3007	2021-09-26	
lexisGroup-id_493	lexisOnTextAE-id_3014	2021-09-26	
lexisGroup-id_494	lexisOnTextAE-id_2991	2021-09-26	
lexisGroup-id_494	lexisOnTextAE-id_2997	2021-09-26	
lexisGroup-id_494	lexisOnTextAE-id_3006	2021-09-26	
lexisGroup-id_494	lexisOnTextAE-id_3007	2021-09-26	
lexisGroup-id_494	lexisOnTextAE-id_3015	2021-09-26	
lexisGroup-id_495	lexisOnTextAE-id_2991	2021-09-26	
lexisGroup-id_495	lexisOnTextAE-id_2996	2021-09-26	
lexisGroup-id_495	lexisOnTextAE-id_3006	2021-09-26	
lexisGroup-id_495	lexisOnTextAE-id_3007	2021-09-26	
lexisGroup-id_495	lexisOnTextAE-id_3016	2021-09-26	
lexisGroup-id_496	lexisOnTextAE-id_2991	2021-09-26	
lexisGroup-id_496	lexisOnTextAE-id_2995	2021-09-26	
lexisGroup-id_496	lexisOnTextAE-id_3006	2021-09-26	
lexisGroup-id_496	lexisOnTextAE-id_3007	2021-09-26	
lexisGroup-id_496	lexisOnTextAE-id_3017	2021-09-26	
lexisGroup-id_497	lexisOnTextAE-id_2991	2021-09-26	
lexisGroup-id_497	lexisOnTextAE-id_2994	2021-09-26	
lexisGroup-id_497	lexisOnTextAE-id_3006	2021-09-26	
lexisGroup-id_497	lexisOnTextAE-id_3007	2021-09-26	
lexisGroup-id_497	lexisOnTextAE-id_3018	2021-09-26	
lexisGroup-id_498	lexisOnTextAE-id_2991	2021-09-26	
lexisGroup-id_498	lexisOnTextAE-id_2992	2021-09-26	
lexisGroup-id_498	lexisOnTextAE-id_3006	2021-09-26	
lexisGroup-id_498	lexisOnTextAE-id_3007	2021-09-26	
lexisGroup-id_498	lexisOnTextAE-id_3020	2021-09-26	
lexisGroup-id_499	lexisOnTextAE-id_3021	2021-09-26	
lexisGroup-id_499	lexisOnTextAE-id_3022	2021-09-26	
lexisGroup-id_499	lexisOnTextAE-id_3023	2021-09-26	
lexisGroup-id_499	lexisOnTextAE-id_3024	2021-09-26	
lexisGroup-id_499	lexisOnTextAE-id_3025	2021-09-26	
lexisGroup-id_499	lexisOnTextAE-id_3026	2021-09-26	
lexisGroup-id_499	lexisOnTextAE-id_3027	2021-09-26	
lexisGroup-id_499	lexisOnTextAE-id_3028	2021-09-26	
lexisGroup-id_499	lexisOnTextAE-id_3029	2021-09-26	
lexisGroup-id_499	lexisOnTextAE-id_3030	2021-09-26	
lexisGroup-id_499	lexisOnTextAE-id_3031	2021-09-26	
lexisGroup-id_499	lexisOnTextAE-id_3032	2021-09-26	
lexisGroup-id_499	lexisOnTextAE-id_3033	2021-09-26	
lexisGroup-id_499	lexisOnTextAE-id_3034	2021-09-26	
lexisGroup-id_499	lexisOnTextAE-id_3035	2021-09-26	
lexisGroup-id_499	lexisOnTextAE-id_3036	2021-09-26	
lexisGroup-id_499	lexisOnTextAE-id_3037	2021-09-26	
lexisGroup-id_499	lexisOnTextAE-id_3038	2021-09-26	
lexisGroup-id_499	lexisOnTextAE-id_3039	2021-09-26	
lexisGroup-id_499	lexisOnTextAE-id_3040	2021-09-26	
lexisGroup-id_499	lexisOnTextAE-id_3041	2021-09-26	
lexisGroup-id_499	lexisOnTextAE-id_3042	2021-09-26	
lexisGroup-id_499	lexisOnTextAE-id_3043	2021-09-26	
lexisGroup-id_499	lexisOnTextAE-id_3044	2021-09-26	
lexisGroup-id_500	lexisOnTextAE-id_3021	2021-09-26	
lexisGroup-id_500	lexisOnTextAE-id_3027	2021-09-26	
lexisGroup-id_500	lexisOnTextAE-id_3032	2021-09-26	
lexisGroup-id_500	lexisOnTextAE-id_3033	2021-09-26	
lexisGroup-id_500	lexisOnTextAE-id_3039	2021-09-26	
lexisGroup-id_501	lexisOnTextAE-id_3045	2021-09-26	
lexisGroup-id_501	lexisOnTextAE-id_3046	2021-09-26	
lexisGroup-id_501	lexisOnTextAE-id_3047	2021-09-26	
lexisGroup-id_501	lexisOnTextAE-id_3048	2021-09-26	
lexisGroup-id_501	lexisOnTextAE-id_3049	2021-09-26	
lexisGroup-id_501	lexisOnTextAE-id_3050	2021-09-26	
lexisGroup-id_501	lexisOnTextAE-id_3051	2021-09-26	
lexisGroup-id_501	lexisOnTextAE-id_3052	2021-09-26	
lexisGroup-id_501	lexisOnTextAE-id_3053	2021-09-26	
lexisGroup-id_501	lexisOnTextAE-id_3054	2021-09-26	
lexisGroup-id_501	lexisOnTextAE-id_3055	2021-09-26	
lexisGroup-id_502	lexisOnTextAE-id_3056	2021-09-26	
lexisGroup-id_502	lexisOnTextAE-id_3057	2021-09-26	
lexisGroup-id_502	lexisOnTextAE-id_3058	2021-09-26	
lexisGroup-id_502	lexisOnTextAE-id_3059	2021-09-26	
lexisGroup-id_502	lexisOnTextAE-id_3060	2021-09-26	
lexisGroup-id_502	lexisOnTextAE-id_3061	2021-09-26	
lexisGroup-id_502	lexisOnTextAE-id_3062	2021-09-26	
lexisGroup-id_502	lexisOnTextAE-id_3063	2021-09-26	
lexisGroup-id_503	lexisOnTextAE-id_3064	2021-09-26	
lexisGroup-id_503	lexisOnTextAE-id_3065	2021-09-26	
lexisGroup-id_503	lexisOnTextAE-id_3066	2021-09-26	
lexisGroup-id_503	lexisOnTextAE-id_3067	2021-09-26	
lexisGroup-id_503	lexisOnTextAE-id_3068	2021-09-26	
lexisGroup-id_503	lexisOnTextAE-id_3069	2021-09-26	
lexisGroup-id_503	lexisOnTextAE-id_3070	2021-09-26	
lexisGroup-id_503	lexisOnTextAE-id_3071	2021-09-26	
lexisGroup-id_504	lexisOnTextAE-id_3064	2021-09-26	
lexisGroup-id_504	lexisOnTextAE-id_3066	2021-09-26	
lexisGroup-id_504	lexisOnTextAE-id_3067	2021-09-26	
lexisGroup-id_505	lexisOnTextAE-id_3065	2021-09-26	
lexisGroup-id_505	lexisOnTextAE-id_3067	2021-09-26	
lexisGroup-id_506	lexisOnTextAE-id_3064	2021-09-26	
lexisGroup-id_506	lexisOnTextAE-id_3066	2021-09-26	
lexisGroup-id_506	lexisOnTextAE-id_3069	2021-09-26	
lexisGroup-id_507	lexisOnTextAE-id_3065	2021-09-26	
lexisGroup-id_507	lexisOnTextAE-id_3068	2021-09-26	
lexisGroup-id_508	lexisOnTextAE-id_3064	2021-09-26	
lexisGroup-id_508	lexisOnTextAE-id_3066	2021-09-26	
lexisGroup-id_508	lexisOnTextAE-id_3071	2021-09-26	
lexisGroup-id_509	lexisOnTextAE-id_3065	2021-09-26	
lexisGroup-id_509	lexisOnTextAE-id_3071	2021-09-26	
lexisGroup-id_510	lexisOnTextAE-id_3072	2021-09-26	
lexisGroup-id_510	lexisOnTextAE-id_3073	2021-09-26	
lexisGroup-id_510	lexisOnTextAE-id_3074	2021-09-26	
lexisGroup-id_510	lexisOnTextAE-id_3075	2021-09-26	
lexisGroup-id_510	lexisOnTextAE-id_3076	2021-09-26	
lexisGroup-id_511	lexisOnTextAE-id_3073	2021-09-26	
lexisGroup-id_511	lexisOnTextAE-id_3075	2021-09-26	
lexisGroup-id_511	lexisOnTextAE-id_3076	2021-09-26	
lexisGroup-id_512	lexisOnTextAE-id_3072	2021-09-26	
lexisGroup-id_512	lexisOnTextAE-id_3075	2021-09-26	
lexisGroup-id_512	lexisOnTextAE-id_3076	2021-09-26	
lexisGroup-id_513	lexisOnTextAE-id_3073	2021-09-26	
lexisGroup-id_513	lexisOnTextAE-id_3074	2021-09-26	
lexisGroup-id_514	lexisOnTextAE-id_3072	2021-09-26	
lexisGroup-id_514	lexisOnTextAE-id_3074	2021-09-26	
lexisGroup-id_515	lexisOnTextAE-id_3077	2021-09-26	
lexisGroup-id_515	lexisOnTextAE-id_3078	2021-09-26	
lexisGroup-id_515	lexisOnTextAE-id_3079	2021-09-26	
lexisGroup-id_515	lexisOnTextAE-id_3080	2021-09-26	
lexisGroup-id_515	lexisOnTextAE-id_3081	2021-09-26	
lexisGroup-id_515	lexisOnTextAE-id_3082	2021-09-26	
lexisGroup-id_516	lexisOnTextAE-id_3083	2021-09-26	
lexisGroup-id_516	lexisOnTextAE-id_3084	2021-09-26	
lexisGroup-id_516	lexisOnTextAE-id_3085	2021-09-26	
lexisGroup-id_516	lexisOnTextAE-id_3086	2021-09-26	
lexisGroup-id_516	lexisOnTextAE-id_3087	2021-09-26	
lexisGroup-id_516	lexisOnTextAE-id_3088	2021-09-26	
lexisGroup-id_516	lexisOnTextAE-id_3089	2021-09-26	
lexisGroup-id_516	lexisOnTextAE-id_3090	2021-09-26	
lexisGroup-id_516	lexisOnTextAE-id_3091	2021-09-26	
lexisGroup-id_516	lexisOnTextAE-id_3092	2021-09-26	
lexisGroup-id_516	lexisOnTextAE-id_3093	2021-09-26	
lexisGroup-id_516	lexisOnTextAE-id_3094	2021-09-26	
lexisGroup-id_516	lexisOnTextAE-id_3095	2021-09-26	
lexisGroup-id_516	lexisOnTextAE-id_3096	2021-09-26	
lexisGroup-id_516	lexisOnTextAE-id_3097	2021-09-26	
lexisGroup-id_517	lexisOnTextAE-id_3083	2021-09-26	
lexisGroup-id_517	lexisOnTextAE-id_3084	2021-09-26	
lexisGroup-id_517	lexisOnTextAE-id_3085	2021-09-26	
lexisGroup-id_517	lexisOnTextAE-id_3086	2021-09-26	
lexisGroup-id_517	lexisOnTextAE-id_3087	2021-09-26	
lexisGroup-id_517	lexisOnTextAE-id_3088	2021-09-26	
lexisGroup-id_517	lexisOnTextAE-id_3089	2021-09-26	
lexisGroup-id_517	lexisOnTextAE-id_3090	2021-09-26	
lexisGroup-id_517	lexisOnTextAE-id_3091	2021-09-26	
lexisGroup-id_518	lexisOnTextAE-id_3092	2021-09-26	
lexisGroup-id_518	lexisOnTextAE-id_3093	2021-09-26	
lexisGroup-id_518	lexisOnTextAE-id_3094	2021-09-26	
lexisGroup-id_518	lexisOnTextAE-id_3095	2021-09-26	
lexisGroup-id_518	lexisOnTextAE-id_3096	2021-09-26	
lexisGroup-id_518	lexisOnTextAE-id_3097	2021-09-26	
lexisGroup-id_519	lexisOnTextAE-id_3098	2021-09-26	
lexisGroup-id_519	lexisOnTextAE-id_3099	2021-09-26	
lexisGroup-id_519	lexisOnTextAE-id_3100	2021-09-26	
lexisGroup-id_519	lexisOnTextAE-id_3101	2021-09-26	
lexisGroup-id_519	lexisOnTextAE-id_3102	2021-09-26	
lexisGroup-id_519	lexisOnTextAE-id_3103	2021-09-26	
lexisGroup-id_519	lexisOnTextAE-id_3104	2021-09-26	
lexisGroup-id_519	lexisOnTextAE-id_3105	2021-09-26	
lexisGroup-id_519	lexisOnTextAE-id_3106	2021-09-26	
lexisGroup-id_520	lexisOnTextAE-id_3107	2021-09-26	
lexisGroup-id_520	lexisOnTextAE-id_3108	2021-09-26	
lexisGroup-id_520	lexisOnTextAE-id_3109	2021-09-26	
lexisGroup-id_520	lexisOnTextAE-id_3110	2021-09-26	
lexisGroup-id_520	lexisOnTextAE-id_3111	2021-09-26	
lexisGroup-id_520	lexisOnTextAE-id_3112	2021-09-26	
lexisGroup-id_520	lexisOnTextAE-id_3113	2021-09-26	
lexisGroup-id_520	lexisOnTextAE-id_3114	2021-09-26	
lexisGroup-id_520	lexisOnTextAE-id_3115	2021-09-26	
lexisGroup-id_521	lexisOnTextAE-id_3111	2021-09-26	
lexisGroup-id_521	lexisOnTextAE-id_3112	2021-09-26	
lexisGroup-id_521	lexisOnTextAE-id_3113	2021-09-26	
lexisGroup-id_521	lexisOnTextAE-id_3114	2021-09-26	
lexisGroup-id_521	lexisOnTextAE-id_3115	2021-09-26	
lexisGroup-id_522	lexisOnTextAE-id_3116	2021-09-26	
lexisGroup-id_522	lexisOnTextAE-id_3117	2021-09-26	
